year,season,fishery,area,index
1987,1,35,3,3.3222106534465
1987,2,35,3,3.59843577974459
1987,3,35,3,3.38790330566775
1987,4,35,3,3.2641013141109
1988,1,35,3,2.4679731176442
1988,2,35,3,2.25228575345803
1988,3,35,3,2.45613702632946
1988,4,35,3,2.27583303533052
1989,1,35,3,2.3522490304953
1989,2,35,3,2.73392244476616
1989,3,35,3,3.04282767251597
1989,4,35,3,3.50763047465721
1990,1,35,3,4.06252283262023
1990,2,35,3,3.61798624869187
1990,3,35,3,4.52793478378339
1990,4,35,3,3.47958690593619
1991,1,35,3,3.56645549664184
1991,2,35,3,2.51041151633443
1991,3,35,3,2.97932588041583
1991,4,35,3,2.60019617986495
1992,1,35,3,3.35568919673382
1992,2,35,3,3.31659572609307
1992,3,35,3,3.16141530798609
1992,4,35,3,2.97738619568449
1993,1,35,3,3.00140960334851
1993,2,35,3,2.70603344347805
1993,3,35,3,2.92394141685615
1993,4,35,3,2.90937710907897
1994,1,35,3,2.54951003228435
1994,2,35,3,3.16307148934118
1994,3,35,3,3.14366938660146
1994,4,35,3,2.99638304263733
1995,1,35,3,3.16987044005297
1995,2,35,3,2.72967487594477
1995,3,35,3,2.16162249736059
1995,4,35,3,2.15788085383276
1996,1,35,3,2.65619445401681
1996,2,35,3,3.02655949781707
1996,3,35,3,2.26306191951222
1996,4,35,3,2.30376229474896
1997,1,35,3,2.93969481611347
1997,2,35,3,2.48166839096828
1997,3,35,3,2.96179213196613
1997,4,35,3,3.55198667582186
1998,1,35,3,3.46388268353226
1998,2,35,3,2.93677946647513
1998,3,35,3,2.76942720268886
1998,4,35,3,2.53505529514381
1999,1,35,3,2.26428861868746
1999,2,35,3,2.27102356235158
1999,3,35,3,2.67631427639616
1999,4,35,3,2.68705698412532
2000,1,35,3,2.30424764795297
2000,2,35,3,2.60272457734912
2000,3,35,3,2.92726111280823
2000,4,35,3,2.39050419750917
2001,1,35,3,2.68375130025464
2001,2,35,3,2.71240613157498
2001,3,35,3,2.97138737973749
2001,4,35,3,2.62244836815065
2002,1,35,3,2.9555719537558
2002,2,35,3,2.91207325208774
2002,3,35,3,3.27065145521757
2002,4,35,3,2.83788241396347
2003,1,35,3,2.55096075523545
2003,2,35,3,2.08252928424031
2003,3,35,3,2.5339699866823
2003,4,35,3,3.21884808891412
2004,1,35,3,2.74759600246078
2004,2,35,3,2.7264182952305
2004,3,35,3,2.48560810767962
2004,4,35,3,2.2879126092881
2005,1,35,3,1.87637201567705
2005,2,35,3,1.62866529820557
2005,3,35,3,1.66683671867726
2005,4,35,3,1.96432620857817
2006,1,35,3,2.83877706905012
2006,2,35,3,2.24733451443488
2006,3,35,3,2.45544607154607
2006,4,35,3,2.11618282243485
2007,1,35,3,1.89029280221226
2007,2,35,3,1.86277534676153
2007,3,35,3,1.96587532449858
2007,4,35,3,1.79533981814355
2008,1,35,3,2.33164182002217
2008,2,35,3,2.28286373441389
2008,3,35,3,2.31043477982996
2008,4,35,3,2.45491828773961
2009,1,35,3,2.98664085590358
2009,2,35,3,2.21947934568829
2009,3,35,3,2.43977824539073
2009,4,35,3,2.39789486878528
2010,1,35,3,1.96382887292446
2010,2,35,3,1.78986134692857
2010,3,35,3,1.56121974156773
2010,4,35,3,2.04750416082843
2011,1,35,3,1.73905437818075
2011,2,35,3,2.34641884731001
2011,3,35,3,2.73686786066387
2011,4,35,3,3.11079539363609
2012,1,35,3,2.57600118481371
2012,2,35,3,2.93649256676697
2012,3,35,3,2.42328252638379
2012,4,35,3,1.91776967574091
2013,1,35,3,2.20108523044618
2013,2,35,3,2.11499442540001
2013,3,35,3,2.25436340535368
2013,4,35,3,2.53341071017442
2014,1,35,3,4.07553258568235
2014,2,35,3,3.91289480207066
2014,3,35,3,3.76413919993479
2014,4,35,3,3.82359935072862
2015,1,35,3,3.4750523168699
2015,2,35,3,3.40398485698014
2015,3,35,3,2.64558974990011
2015,4,35,3,2.95647357605647
2016,1,35,3,1.65306662580183
2016,2,35,3,2.25416401767233
2016,3,35,3,2.35835385817843
2016,4,35,3,2.28175716726505
2017,1,35,3,2.49783131476742
2017,2,35,3,2.62155899962566
2017,3,35,3,2.67220086126161
2017,4,35,3,2.42573242265492
2018,1,35,3,2.44029604240017
2018,2,35,3,2.18314123511991
2018,3,35,3,2.36754536031883
2018,4,35,3,2.21085999545419
2019,1,35,3,2.4342571863588
2019,2,35,3,2.24162940158274
2019,3,35,3,2.23606893869342
2019,4,35,3,2.31946809176304
2020,1,35,3,2.34668661549425
2020,2,35,3,1.770861790963
2020,3,35,3,2.06129513257116
2020,4,35,3,1.6866084175356
2021,1,35,3,1.72780971737769
2021,2,35,3,1.78433028798218
2021,3,35,3,1.86647994328725
2021,4,35,3,2.25057558239643
1952,1,36,4,15.603118509624
1952,2,36,4,11.0583919652971
1952,3,36,4,14.8763027261506
1952,4,36,4,10.9435302247742
1953,1,36,4,11.1458667649012
1953,2,36,4,12.0245605888892
1953,3,36,4,12.3026768185863
1953,4,36,4,10.4618825942647
1954,1,36,4,9.19194590819857
1954,2,36,4,6.83626336688131
1954,3,36,4,10.4129912669808
1954,4,36,4,7.43076309350215
1955,1,36,4,8.67583782981996
1955,2,36,4,8.37006371363232
1955,3,36,4,8.14732811626158
1955,4,36,4,7.98877434506979
1956,1,36,4,8.12718278531258
1956,2,36,4,9.42154926723101
1956,3,36,4,13.589649924327
1956,4,36,4,8.83520740313685
1957,1,36,4,11.0928873509416
1957,2,36,4,13.5041674372133
1957,3,36,4,10.5801172185488
1957,4,36,4,10.8392872822835
1958,1,36,4,16.8296537583007
1958,2,36,4,11.6905152002591
1958,3,36,4,12.021050140779
1958,4,36,4,10.794095475709
1959,1,36,4,10.9489685065174
1959,2,36,4,9.4650613057995
1959,3,36,4,10.5064281140569
1959,4,36,4,10.8170774758319
1960,1,36,4,10.8638745560996
1960,2,36,4,11.667186277106
1960,3,36,4,11.2896849363557
1960,4,36,4,12.9718373338948
1961,1,36,4,10.695222661941
1961,2,36,4,11.9198156847727
1961,3,36,4,12.2290030184497
1961,4,36,4,10.4236907001753
1962,1,36,4,10.3629738427785
1962,2,36,4,11.6878204378975
1962,3,36,4,11.91583988526
1962,4,36,4,11.0485477098412
1963,1,36,4,11.0479801007664
1963,2,36,4,11.398230482206
1963,3,36,4,11.2333994440421
1963,4,36,4,10.7812714701899
1964,1,36,4,11.5659001616579
1964,2,36,4,9.33081908545348
1964,3,36,4,8.32611872127403
1964,4,36,4,9.23138437419494
1965,1,36,4,8.59139868488725
1965,2,36,4,9.1557031494697
1965,3,36,4,10.8276076034555
1965,4,36,4,10.0617076028656
1966,1,36,4,10.1702944774167
1966,2,36,4,9.782873281066
1966,3,36,4,8.69101947594931
1966,4,36,4,8.65182157637771
1967,1,36,4,10.7740189250597
1967,2,36,4,9.71860253831836
1967,3,36,4,8.70138469240784
1967,4,36,4,7.03135548934241
1968,1,36,4,9.0017488410406
1968,2,36,4,9.69627472085977
1968,3,36,4,7.85347855914648
1968,4,36,4,7.84387363232181
1969,1,36,4,10.2294348156318
1969,2,36,4,11.2716118530212
1969,3,36,4,10.8763772684066
1969,4,36,4,10.4351257067561
1970,1,36,4,8.0002969566305
1970,2,36,4,7.15857803177817
1970,3,36,4,7.19443553262336
1970,4,36,4,6.49345677669483
1971,1,36,4,11.69497989302
1971,2,36,4,8.0733171733486
1971,3,36,4,7.70737957407089
1971,4,36,4,6.39886786117009
1972,1,36,4,8.33987939921764
1972,2,36,4,9.65197961706457
1972,3,36,4,8.68144115103162
1972,4,36,4,7.92430363011041
1973,1,36,4,8.92505740048431
1973,2,36,4,8.71555731808009
1973,3,36,4,7.34272206938888
1973,4,36,4,7.1016669678902
1974,1,36,4,5.56191626847454
1974,2,36,4,7.61590084263454
1974,3,36,4,7.7233329896237
1974,4,36,4,6.94285368317977
1975,1,36,4,7.74955390861756
1975,2,36,4,11.9805707902518
1975,3,36,4,9.43195118594487
1975,4,36,4,8.32747611635721
1976,1,36,4,8.89055406710428
1976,2,36,4,10.0831072543787
1976,3,36,4,6.84190196292003
1976,4,36,4,6.5484262150098
1977,1,36,4,7.74136113040243
1977,2,36,4,8.71808231818813
1977,3,36,4,6.98679330892151
1977,4,36,4,8.9244017876817
1978,1,36,4,10.223191860919
1978,2,36,4,7.27492973126658
1978,3,36,4,7.63765545312251
1978,4,36,4,7.71948297212144
1979,1,36,4,7.58965065190773
1979,2,36,4,9.04439067286828
1979,3,36,4,9.50010481555946
1979,4,36,4,9.70258896986179
1980,1,36,4,7.18377325829573
1980,2,36,4,7.1183821113641
1980,3,36,4,5.28210611384879
1980,4,36,4,5.27928628340356
1981,1,36,4,5.66958387550769
1981,2,36,4,6.17806995337195
1981,3,36,4,5.04567999361795
1981,4,36,4,5.80730849421331
1982,1,36,4,5.86782758355048
1982,2,36,4,6.70400470456484
1982,3,36,4,6.05536588336137
1982,4,36,4,9.50846506581641
1983,1,36,4,8.46030066927984
1983,2,36,4,10.2235480387523
1983,3,36,4,6.28720559989561
1983,4,36,4,5.89744824748993
1984,1,36,4,6.27367880322282
1984,2,36,4,5.8537495704266
1984,3,36,4,6.82916827004214
1984,4,36,4,6.00818111036182
1985,1,36,4,7.31672353659603
1985,2,36,4,6.88488133951694
1985,3,36,4,6.36873907433227
1985,4,36,4,7.55152557468843
1986,1,36,4,5.84259385740636
1986,2,36,4,5.50231490356821
1986,3,36,4,6.88354759180753
1986,4,36,4,5.75976238277209
1987,1,36,4,7.91631126790119
1987,2,36,4,7.63493090666061
1987,3,36,4,7.33866270497858
1987,4,36,4,6.63745926112541
1988,1,36,4,5.80726575705303
1988,2,36,4,5.01907823739391
1988,3,36,4,4.05495257810814
1988,4,36,4,4.4233397974818
1989,1,36,4,4.02089402792056
1989,2,36,4,4.21151361212877
1989,3,36,4,5.15694828717956
1989,4,36,4,4.47125264360348
1990,1,36,4,4.9642089307443
1990,2,36,4,6.56025967045954
1990,3,36,4,6.97568312389153
1990,4,36,4,6.22997372583071
1991,1,36,4,5.59551543172712
1991,2,36,4,6.78691228438746
1991,3,36,4,6.26390113151132
1991,4,36,4,6.37912858771916
1992,1,36,4,8.4017042776871
1992,2,36,4,7.86793183287458
1992,3,36,4,7.97210376510045
1992,4,36,4,6.51692726070763
1993,1,36,4,5.56052922784478
1993,2,36,4,7.84988822453299
1993,3,36,4,7.56284513401623
1993,4,36,4,6.53933526916957
1994,1,36,4,5.78380036437786
1994,2,36,4,7.53949950828354
1994,3,36,4,9.12768020918195
1994,4,36,4,8.26445505461516
1995,1,36,4,6.20634579059857
1995,2,36,4,5.77230822723111
1995,3,36,4,5.26164305679797
1995,4,36,4,6.26663541052728
1996,1,36,4,4.85064568886442
1996,2,36,4,7.15071971475116
1996,3,36,4,4.71390311737429
1996,4,36,4,4.91287376139469
1997,1,36,4,5.60981809442352
1997,2,36,4,8.01818913800992
1997,3,36,4,9.41410776474895
1997,4,36,4,10.4336019597032
1998,1,36,4,13.6507243505886
1998,2,36,4,9.49609523462828
1998,3,36,4,7.8864770574103
1998,4,36,4,5.55186367640932
1999,1,36,4,4.70878168415216
1999,2,36,4,4.93112514775098
1999,3,36,4,4.30579604681371
1999,4,36,4,3.89029550863751
2000,1,36,4,4.16720088570238
2000,2,36,4,5.39169786823408
2000,3,36,4,5.66415480556105
2000,4,36,4,4.34369143450906
2001,1,36,4,4.10823336305902
2001,2,36,4,4.77962574622115
2001,3,36,4,4.79232919131197
2001,4,36,4,4.04661735933188
2002,1,36,4,4.80956965338522
2002,2,36,4,6.71830625372628
2002,3,36,4,7.08648767828886
2002,4,36,4,7.42593041270238
2003,1,36,4,6.16397622137089
2003,2,36,4,5.00582621529287
2003,3,36,4,4.80431300622016
2003,4,36,4,5.13242717098576
2004,1,36,4,5.55964291226748
2004,2,36,4,7.7079134413854
2004,3,36,4,7.87370211039349
2004,4,36,4,7.09868021596948
2005,1,36,4,5.90299492621737
2005,2,36,4,5.68711740779974
2005,3,36,4,5.15362008486773
2005,4,36,4,5.72324433746771
2006,1,36,4,4.23910375672923
2006,2,36,4,4.29410487265855
2006,3,36,4,5.87497495956095
2006,4,36,4,7.54516405696032
2007,1,36,4,6.60137851490712
2007,2,36,4,5.43906440122425
2007,3,36,4,5.60871611663897
2007,4,36,4,4.93657412532283
2008,1,36,4,4.01413837576732
2008,2,36,4,4.36345484047976
2008,3,36,4,4.49740385021432
2008,4,36,4,6.4199991548576
2009,1,36,4,5.68937658703317
2009,2,36,4,4.9469347698253
2009,3,36,4,5.44101033809512
2009,4,36,4,5.66935222127404
2010,1,36,4,5.43412498820692
2010,2,36,4,4.13551251104691
2010,3,36,4,4.47138956548168
2010,4,36,4,3.8116173543929
2011,1,36,4,4.50604992757727
2011,2,36,4,4.01856189052581
2011,3,36,4,4.72307087663993
2011,4,36,4,4.4524848229824
2012,1,36,4,4.07557716515279
2012,2,36,4,5.209172395361
2012,3,36,4,4.70125256303224
2012,4,36,4,4.25284756521676
2013,1,36,4,3.08052010404278
2013,2,36,4,3.23210641103706
2013,3,36,4,3.48309035091819
2013,4,36,4,5.54027278342793
2014,1,36,4,5.9726310421696
2014,2,36,4,5.45225868283068
2014,3,36,4,6.28753194900694
2014,4,36,4,7.54505640731613
2015,1,36,4,7.02696388323641
2015,2,36,4,5.58007105433454
2015,3,36,4,7.10515069353731
2015,4,36,4,8.94408628240087
2016,1,36,4,6.3949056126881
2016,2,36,4,3.64708456187617
2016,3,36,4,3.97867417801917
2016,4,36,4,5.51454618968833
2017,1,36,4,4.16164771955908
2017,2,36,4,3.75531332715367
2017,3,36,4,4.20059172722103
2017,4,36,4,4.43639696266176
2018,1,36,4,3.63401081773963
2018,2,36,4,3.55016682734401
2018,3,36,4,4.23343546476362
2018,4,36,4,4.96829214547142
2019,1,36,4,5.3066350024131
2019,2,36,4,5.30109051186034
2019,3,36,4,4.51132275534034
2019,4,36,4,4.38356229312665
2020,1,36,4,4.74092959134467
2020,2,36,4,4.39129127442791
2020,3,36,4,3.82208572052503
2020,4,36,4,4.96798469855854
2021,1,36,4,3.09926996909836
2021,2,36,4,4.14445784188907
2021,3,36,4,3.64431929339093
2021,4,36,4,3.99844634696597
1952,1,37,5,3.21070226285285
1952,2,37,5,2.20938663464803
1952,3,37,5,3.46275795492191
1952,4,37,5,2.66820354735691
1953,1,37,5,1.77420631472295
1953,2,37,5,2.43369506169964
1953,3,37,5,2.50469166808251
1953,4,37,5,2.10956244802732
1954,1,37,5,2.29628267875656
1954,2,37,5,2.2347415659948
1954,3,37,5,2.56253631651828
1954,4,37,5,2.28412004519664
1955,1,37,5,2.98228375250696
1955,2,37,5,2.11464645575873
1955,3,37,5,2.20806405741103
1955,4,37,5,2.44779742557471
1956,1,37,5,1.79596063132742
1956,2,37,5,2.10064760341566
1956,3,37,5,3.41326627773523
1956,4,37,5,2.906119426022
1957,1,37,5,3.65224224295456
1957,2,37,5,3.12000505048489
1957,3,37,5,3.00062942378869
1957,4,37,5,3.0007245137938
1958,1,37,5,4.12192792777027
1958,2,37,5,3.64067672752069
1958,3,37,5,2.66292456099647
1958,4,37,5,2.34195946529695
1959,1,37,5,3.60315063099337
1959,2,37,5,2.54919278323558
1959,3,37,5,3.65557786053226
1959,4,37,5,2.04165223330077
1960,1,37,5,2.72222660815472
1960,2,37,5,2.90069734768673
1960,3,37,5,2.5479717476086
1960,4,37,5,2.15151628121955
1961,1,37,5,4.75213224733567
1961,2,37,5,3.53816186797971
1961,3,37,5,2.26481218225819
1961,4,37,5,1.60863123213958
1962,1,37,5,2.33165264239395
1962,2,37,5,3.31398816626709
1962,3,37,5,3.51676602836164
1962,4,37,5,2.28455682775979
1963,1,37,5,2.71455895930138
1963,2,37,5,2.63661098524994
1963,3,37,5,2.17029462792884
1963,4,37,5,1.70933929642597
1964,1,37,5,1.56496136830115
1964,2,37,5,1.82451862909438
1964,3,37,5,1.74975877380159
1964,4,37,5,1.42308292853852
1965,1,37,5,2.27782312287186
1965,2,37,5,2.56507959983729
1965,3,37,5,1.90841169318881
1965,4,37,5,1.53396426095601
1966,1,37,5,1.59252579277049
1966,2,37,5,2.22454557195653
1966,3,37,5,1.73145424696558
1966,4,37,5,1.40569034803616
1967,1,37,5,1.72129727408066
1967,2,37,5,1.79970099759389
1967,3,37,5,2.16610919402077
1967,4,37,5,2.0001957849044
1968,1,37,5,1.71336774328723
1968,2,37,5,2.2721546595891
1968,3,37,5,2.12184954604292
1968,4,37,5,1.19466041619104
1969,1,37,5,1.75183341474378
1969,2,37,5,2.09608699298199
1969,3,37,5,2.732450711641
1969,4,37,5,2.18097173163076
1970,1,37,5,2.28889920161911
1970,2,37,5,2.13224516051583
1970,3,37,5,1.88816028667057
1970,4,37,5,1.75346971078552
1971,1,37,5,1.82745963233853
1971,2,37,5,1.49920593489383
1971,3,37,5,1.66836024966398
1971,4,37,5,1.09314553761773
1972,1,37,5,1.74852831500728
1972,2,37,5,1.8994289606686
1972,3,37,5,1.95720115971385
1972,4,37,5,1.51936268566944
1973,1,37,5,2.46129043089081
1973,2,37,5,1.87175581639685
1973,3,37,5,2.17046000545595
1973,4,37,5,1.44513540662412
1974,1,37,5,1.46625711229439
1974,2,37,5,1.69240169859577
1974,3,37,5,1.49784814857047
1974,4,37,5,1.08655092387915
1975,1,37,5,1.19749686412515
1975,2,37,5,1.76110481663175
1975,3,37,5,1.45335532884478
1975,4,37,5,1.57923616737154
1976,1,37,5,1.12859762231242
1976,2,37,5,1.69703251819589
1976,3,37,5,2.13593631884295
1976,4,37,5,1.82491544346031
1977,1,37,5,1.28340909613679
1977,2,37,5,1.81635914014059
1977,3,37,5,1.50210656818647
1977,4,37,5,1.65564480405951
1978,1,37,5,1.73296118412055
1978,2,37,5,1.91881230972357
1978,3,37,5,1.63341870965736
1978,4,37,5,1.43603000878467
1979,1,37,5,1.43284049485537
1979,2,37,5,2.12341281508772
1979,3,37,5,1.90351796234778
1979,4,37,5,1.47498942355282
1980,1,37,5,1.61512518343547
1980,2,37,5,2.16186208299975
1980,3,37,5,1.65129755493324
1980,4,37,5,1.64200927372098
1981,1,37,5,1.22351077728982
1981,2,37,5,1.42284917656172
1981,3,37,5,1.58597431176812
1981,4,37,5,1.35711863214963
1982,1,37,5,0.978253886803763
1982,2,37,5,1.32694500926749
1982,3,37,5,1.30227384149632
1982,4,37,5,0.836961142152453
1983,1,37,5,1.25328589588438
1983,2,37,5,2.31500529647695
1983,3,37,5,1.33332251853773
1983,4,37,5,1.48489301283987
1984,1,37,5,1.09055632535241
1984,2,37,5,1.59365531780835
1984,3,37,5,1.11136686377869
1984,4,37,5,1.1952996227865
1985,1,37,5,1.22127377733731
1985,2,37,5,1.63177129809994
1985,3,37,5,1.99535674082069
1985,4,37,5,1.70250511811651
1986,1,37,5,1.42759505316661
1986,2,37,5,1.88836580286447
1986,3,37,5,1.72686360347553
1986,4,37,5,2.05793459957081
1987,1,37,5,1.11856198810575
1987,2,37,5,1.39789097520793
1987,3,37,5,1.514537486428
1987,4,37,5,0.935640938983906
1988,1,37,5,1.0891747331718
1988,2,37,5,1.26782762328637
1988,3,37,5,1.04788830243612
1988,4,37,5,0.956686597491636
1989,1,37,5,0.847638909566567
1989,2,37,5,1.38341647375263
1989,3,37,5,0.765346159913012
1989,4,37,5,0.852496152303617
1990,1,37,5,1.02172128098564
1990,2,37,5,1.50218352042706
1990,3,37,5,1.31915237916963
1990,4,37,5,1.46304904045511
1991,1,37,5,1.20522582034807
1991,2,37,5,1.13057000779299
1991,3,37,5,1.17373297034391
1991,4,37,5,0.856286398741923
1992,1,37,5,0.846168540941997
1992,2,37,5,1.11412582709857
1992,3,37,5,0.936048323240912
1992,4,37,5,1.15062169598468
1993,1,37,5,0.732729642979307
1993,2,37,5,0.97344237871237
1993,3,37,5,1.14760776866299
1993,4,37,5,0.94391480211873
1994,1,37,5,1.05960026141151
1994,2,37,5,1.81672513439324
1994,3,37,5,1.1908604590186
1994,4,37,5,0.763840358727469
1995,1,37,5,0.791712369712424
1995,2,37,5,1.28227427736557
1995,3,37,5,1.11582528227241
1995,4,37,5,1.44546641717353
1996,1,37,5,1.45194684872356
1996,2,37,5,1.98370997535325
1996,3,37,5,2.43116904305776
1996,4,37,5,1.09840168307043
1997,1,37,5,1.69256632385
1997,2,37,5,2.23944162180133
1997,3,37,5,1.93343911666795
1997,4,37,5,1.92262828289671
1998,1,37,5,2.08570511025872
1998,2,37,5,2.02888443712168
1998,3,37,5,1.75779137928496
1998,4,37,5,1.28303292990008
1999,1,37,5,1.44126177848544
1999,2,37,5,1.4108650342974
1999,3,37,5,1.72863241085774
1999,4,37,5,1.35687102872047
2000,1,37,5,1.22275954162301
2000,2,37,5,1.83454789092231
2000,3,37,5,2.57416889659687
2000,4,37,5,1.73571656281319
2001,1,37,5,1.74543104967881
2001,2,37,5,1.9650893308984
2001,3,37,5,2.02165503958395
2001,4,37,5,1.77471818470948
2002,1,37,5,1.46232955307179
2002,2,37,5,2.00706530566552
2002,3,37,5,2.09806921739378
2002,4,37,5,1.64767034118163
2003,1,37,5,1.75645662267921
2003,2,37,5,2.03924187210819
2003,3,37,5,1.68199364889905
2003,4,37,5,1.51294226354343
2004,1,37,5,1.1965202502175
2004,2,37,5,1.80778037874434
2004,3,37,5,1.74532303545336
2004,4,37,5,1.20593017453287
2005,1,37,5,1.05610076455681
2005,2,37,5,1.53302096727305
2005,3,37,5,1.12919289242944
2005,4,37,5,0.956935335396073
2006,1,37,5,0.826995680948712
2006,2,37,5,1.2223548537849
2006,3,37,5,1.16258172309227
2006,4,37,5,0.999451537439215
2007,1,37,5,0.814383805842628
2007,2,37,5,1.22335546400621
2007,3,37,5,1.19098393214492
2007,4,37,5,1.38197409247541
2008,1,37,5,0.997081872661328
2008,2,37,5,1.60336713287189
2008,3,37,5,1.48275185566537
2008,4,37,5,0.799071478222534
2009,1,37,5,0.689585045887614
2009,2,37,5,1.07774288963413
2009,3,37,5,0.993907488765935
2009,4,37,5,0.88300743073334
2010,1,37,5,0.679244311476073
2010,2,37,5,0.967356954385719
2010,3,37,5,0.851380314505977
2010,4,37,5,0.723057280810414
2011,1,37,5,1.00307967364707
2011,2,37,5,1.00257984765519
2011,3,37,5,0.8289652327017
2011,4,37,5,0.729807005629241
2012,1,37,5,1.06251219425088
2012,2,37,5,1.05773891491325
2012,3,37,5,1.04680044559759
2012,4,37,5,0.648311997212113
2013,1,37,5,0.713404307767698
2013,2,37,5,0.837675373180363
2013,3,37,5,0.978487595844098
2013,4,37,5,0.78655911139731
2014,1,37,5,0.730890141314376
2014,2,37,5,1.18069784952479
2014,3,37,5,0.895509552886361
2014,4,37,5,0.647433728582851
2015,1,37,5,1.21934852812896
2015,2,37,5,1.08642054510997
2015,3,37,5,0.986709675966988
2015,4,37,5,0.772092859305551
2016,1,37,5,1.0402028237452
2016,2,37,5,1.12641537042301
2016,3,37,5,1.50915453676094
2016,4,37,5,0.774962069208012
2017,1,37,5,0.869673916940191
2017,2,37,5,0.805354921421271
2017,3,37,5,1.03867709059071
2017,4,37,5,0.733280071019117
2018,1,37,5,0.704188436331418
2018,2,37,5,0.824243435920616
2018,3,37,5,0.755512895870581
2018,4,37,5,0.743689015486682
2019,1,37,5,0.668873373724221
2019,2,37,5,0.663327145254126
2019,3,37,5,0.612206680286773
2019,4,37,5,0.568503405956332
2020,1,37,5,0.619933837441212
2020,2,37,5,0.684677088642651
2020,3,37,5,0.732865158449366
2020,4,37,5,0.930297077094477
2021,1,37,5,0.687280723508594
2021,2,37,5,0.705902419801812
2021,3,37,5,0.938256800643185
2021,4,37,5,0.547759022687518
